119	91
-0.559193	0	856.96	551.92	387.3	288.9	225.65	182.83	152.54	127.99	109.68	96.126	85.347	76.593	69.351	63.282	58.139	49.927	43.649	38.71	34.741	31.461	28.737	26.435	24.473	22.795	21.338	20.098	19.007	18.07	17.261	16.574	15.984	15.492	15.09	14.776	14.537	14.401	14.352	14.395	14.549	14.838	15.282	15.928	16.878	18.267	20.352	21.813	23.616	25.89	29.365	34.108	41.398	53.097	73.846	113.56	175.85	203.95	203.9	53.281	25.405	14.277	9.3849	7.1203	6.0711	5.5959	5.4343	5.443	5.5487	5.7138	5.9159	5.8693	6.8624	7.3702	7.891	8.4217	8.9759	9.5509	10.159	10.788	11.479	12.214	13.009	13.868	14.811	15.857	17.014	18.288	19.732	21.371	23.207	25.275	27.648	30.453	33.444	36.892	40.781	44.998	49.39	53.536	57.033	58.607	59.026	56.506	51.668	45.337	38.467	31.883	25.942	20.988	16.946	13.73	11.154	9.1508	7.5775	6.3587	5.3949	4.6462	4.0679	3.6269
-0.529919	0	889.96	573.09	402.06	299.81	234.07	189.55	158.05	132.62	113.64	99.583	88.404	79.332	71.833	65.552	60.233	51.748	45.267	40.172	36.077	32.691	29.877	27.492	25.454	23.706	22.18	20.874	19.717	18.716	17.843	17.093	16.438	15.884	15.418	15.04	14.738	14.539	14.428	14.411	14.504	14.735	15.123	15.717	16.622	17.978	20.049	21.516	23.339	25.626	29.206	34.083	41.621	53.779	75.465	117.25	183.48	215.06	214.83	56.986	27.046	14.913	9.4669	6.8645	5.5941	4.9581	4.6696	4.5802	4.5995	4.6911	4.8266	4.6706	5.5506	5.9607	6.3873	6.8266	7.2883	7.7705	8.2853	8.8185	9.4109	10.044	10.732	11.483	12.31	13.235	14.263	15.404	16.706	18.194	19.872	21.776	23.978	26.61	29.428	32.717	36.475	40.611	45.005	49.278	53.073	55.171	56.265	54.574	50.614	45.085	38.87	32.763	27.142	22.373	18.419	15.222	12.619	10.563	8.9176	7.6176	6.5679	5.7332	5.0695	4.5467
-0.500000	0	925.71	596.01	418.04	311.62	243.18	196.82	164.01	137.62	117.94	103.33	91.718	82.302	74.524	68.015	62.507	53.727	47.029	41.769	37.542	34.047	31.138	28.671	26.558	24.738	23.145	21.774	20.554	19.49	18.555	17.742	17.026	16.409	15.88	15.439	15.074	14.811	14.635	14.553	14.58	14.746	15.067	15.597	16.437	17.732	19.75	21.197	23.009	25.271	28.901	33.843	41.53	54.014	76.442	120.05	190.13	226.01	225.48	61.834	29.747	16.498	10.407	7.3956	5.8503	5.0111	4.5615	4.3476	4.2576	4.2569	4.3098	4.0152	4.7675	5.0659	5.3875	5.7271	6.0902	6.4751	6.8927	7.3288	7.8216	8.3526	8.9361	9.5795	10.294	11.103	12.011	13.026	14.198	15.55	17.088	18.852	20.912	23.406	26.101	29.29	32.99	37.139	41.647	46.177	50.414	53.191	55.075	54.302	51.258	46.516	40.899	35.187	29.791	25.111	21.156	17.896	15.194	13.019	11.245	9.8145	8.635	7.6754	6.8924	6.2575
-0.469472	0	964.45	620.86	435.35	324.41	253.04	204.69	170.46	143.05	122.6	107.39	95.311	85.522	77.443	70.688	64.976	55.879	48.949	43.512	39.147	35.538	32.533	29.981	27.792	25.903	24.243	22.809	21.528	20.403	19.407	18.535	17.759	17.081	16.491	15.988	15.56	15.231	14.99	14.841	14.798	14.891	15.138	15.589	16.348	17.556	19.485	20.887	22.656	24.858	28.48	33.417	41.152	53.811	76.75	121.83	195.46	236.15	235.23	67.475	33.287	18.882	12.096	8.6317	6.7754	5.7036	5.0686	4.7108	4.4951	4.3885	4.347	3.8915	4.5069	4.6843	4.8942	5.1293	5.3906	5.677	5.9968	6.3369	6.7318	7.1634	7.6463	8.188	8.7977	9.4985	10.294	11.197	12.252	13.486	14.905	16.552	18.502	20.893	23.511	26.657	30.365	34.604	39.318	44.207	48.989	52.553	55.292	55.473	53.337	49.335	44.24	38.834	33.57	28.893	24.857	21.465	18.603	16.257	14.311	12.712	11.369	10.255	9.3278	8.5588
-0.438371	0	1006.5	647.8	454.13	338.27	263.73	213.21	177.44	148.93	127.65	111.79	99.209	89.017	80.612	73.59	67.657	58.218	51.04	45.416	40.903	37.175	34.071	31.434	29.169	27.21	25.486	23.991	22.649	21.467	20.413	19.484	18.649	17.914	17.264	16.701	16.211	15.818	15.511	15.293	15.177	15.194	15.359	15.722	16.383	17.483	19.288	20.621	22.319	24.427	27.987	32.848	40.527	53.203	76.396	122.52	199.2	244.92	243.54	73.571	37.447	21.912	14.42	10.484	8.2984	6.9769	6.142	5.6287	5.2769	5.0556	4.9123	4.2806	4.7556	4.8068	4.9021	5.0314	5.191	5.3804	5.6045	5.8521	6.1533	6.4911	6.8799	7.3274	7.8409	8.4441	9.1406	9.9442	10.899	12.032	13.355	14.911	16.779	19.101	21.687	24.836	28.608	33.002	37.991	43.308	48.702	53.11	56.722	57.845	56.571	53.235	48.573	43.382	38.163	33.413	29.23	25.652	22.583	20.029	17.878	16.084	14.556	13.268	12.18	11.263
-0.406737	0	1052.1	677.06	474.51	353.32	275.33	222.46	185.01	155.31	133.13	116.58	103.44	92.812	84.053	76.743	70.571	60.762	53.317	47.492	42.823	38.972	35.765	33.04	30.699	28.671	26.884	25.329	23.93	22.693	21.584	20.601	19.712	18.92	18.214	17.593	17.044	16.588	16.215	15.929	15.739	15.676	15.754	16.021	16.573	17.544	19.198	20.441	22.042	24.025	27.471	32.187	39.709	52.245	75.422	122.11	201.17	251.88	250.01	79.812	42.016	25.435	17.263	12.861	10.343	8.7673	7.7273	7.0537	6.5615	6.222	5.9736	5.1574	5.4933	5.4177	5.399	5.4243	5.4851	5.5815	5.7145	5.8752	6.089	6.3406	6.6437	7.0061	7.4344	7.9519	8.5624	9.2819	10.153	11.205	12.453	13.943	15.758	18.042	20.631	23.824	27.702	32.296	37.606	43.391	49.424	54.69	59.145	61.157	60.667	57.903	53.578	48.513	43.263	38.377	33.997	30.195	26.889	24.101	21.726	19.724	17.998	16.527	15.27	14.199
-0.374607	0	1101.7	708.86	496.65	369.66	287.93	232.49	193.22	162.24	139.09	121.78	108.04	96.936	87.794	80.17	73.739	63.53	55.796	49.757	44.922	40.941	37.626	34.812	32.394	30.298	28.449	26.837	25.383	24.093	22.933	21.899	20.958	20.115	19.356	18.68	18.075	17.558	17.122	16.768	16.505	16.361	16.349	16.515	16.949	17.778	19.254	20.39	21.872	23.703	26.988	31.499	38.767	51.009	73.9	120.64	201.3	256.71	254.33	85.917	46.796	29.304	20.509	15.668	12.83	11.007	9.7655	8.9337	8.3026	7.8459	7.4934	6.4907	6.6941	6.4951	6.3664	6.2922	6.2596	6.2692	6.3177	6.3989	6.5335	6.7076	6.9349	7.2227	7.5775	8.022	8.5605	9.2114	10.015	11.005	12.199	13.645	15.432	17.701	20.325	23.59	27.605	32.426	38.077	44.339	51.001	57.093	62.325	65.138	65.326	63.028	58.942	53.924	48.579	43.512	38.902	34.852	31.293	28.263	25.66	23.445	21.521	19.867	18.443	17.218
-0.342020	0	1155.7	743.46	520.75	387.44	301.62	243.4	202.15	169.77	145.58	127.43	113.05	101.42	91.862	83.898	77.186	66.543	58.497	52.227	47.216	43.096	39.67	36.764	34.267	32.103	30.193	28.526	27.021	25.681	24.473	23.392	22.404	21.513	20.704	19.978	19.321	18.746	18.25	17.831	17.496	17.273	17.171	17.233	17.543	18.219	19.502	20.517	21.861	23.52	26.603	30.855	37.784	49.589	71.931	118.2	199.59	259.2	256.32	91.637	51.602	33.374	24.044	18.809	15.679	13.625	12.195	11.213	10.45	9.8819	9.4301	8.2453	8.3272	8.0116	7.7801	7.6136	7.4951	7.4259	7.3981	7.4087	7.4731	7.5798	7.7417	7.9659	8.2594	8.6439	9.1242	9.7211	10.474	11.418	12.576	13.996	15.775	18.05	20.729	24.085	28.249	33.305	39.293	46.011	53.257	60.107	66.011	69.508	70.251	68.306	64.367	59.327	53.843	48.566	43.711	39.409	35.599	32.331	29.506	27.088	24.974	23.146	21.564	20.195
-0.309017	0	1214.6	781.16	547	406.8	316.54	255.28	211.85	177.98	152.64	133.59	118.5	106.31	96.292	87.956	80.938	69.824	61.441	54.92	49.72	45.453	41.91	38.908	36.333	34.101	32.131	30.41	28.856	27.47	26.218	25.093	24.062	23.128	22.275	21.502	20.797	20.17	19.618	19.138	18.735	18.435	18.245	18.204	18.389	18.908	19.985	20.87	22.063	23.535	26.384	30.333	36.85	48.091	69.644	114.93	196.15	259.26	255.91	96.764	56.267	37.515	27.759	22.194	18.811	16.552	14.953	13.836	12.953	12.282	11.739	10.382	10.358	9.9363	9.6116	9.3621	9.1671	9.0285	8.9339	8.8834	8.8876	8.9373	9.0447	9.2165	9.4605	9.7973	10.232	10.789	11.504	12.416	13.554	14.963	16.748	19.04	21.786	25.239	29.551	34.828	41.125	48.249	56.001	63.504	69.951	73.992	75.155	73.451	69.577	64.463	58.812	53.318	48.223	43.68	39.637	36.15	33.122	30.52	28.236	26.252	24.528	23.029
-0.275637	0	1278.8	822.3	575.63	427.92	332.79	268.21	222.43	186.92	160.35	140.31	124.44	111.63	101.12	92.38	85.028	73.4	64.649	57.859	52.454	48.031	44.363	41.262	38.605	36.305	34.276	32.503	30.903	29.474	28.181	27.017	25.948	24.975	24.082	23.269	22.522	21.847	21.245	20.71	20.244	19.872	19.598	19.458	19.52	19.882	20.749	21.499	22.535	23.811	26.403	30.015	36.063	46.636	67.185	111.02	191.14	256.9	253.12	101.12	60.645	41.604	31.551	25.733	22.146	19.719	17.977	16.743	15.757	14.997	14.375	12.862	12.749	12.235	11.829	11.508	11.247	11.049	10.898	10.797	10.751	10.754	10.818	10.948	11.153	11.454	11.855	12.382	13.071	13.964	15.09	16.499	18.296	20.61	23.422	26.965	31.408	36.875	43.428	50.881	59.034	67.055	73.891	78.322	79.766	78.196	74.318	69.099	63.275	57.576	52.265	47.512	43.267	39.592	36.394	33.638	31.21	29.095	27.253	25.646
-0.241922	0	1348.9	867.25	606.91	450.99	350.54	282.34	233.96	196.69	168.76	147.64	130.92	117.44	106.39	97.205	89.488	77.299	68.148	61.064	55.438	50.848	47.048	43.842	41.101	38.731	36.643	34.82	33.175	31.707	30.377	29.178	28.076	27.069	26.143	25.294	24.511	23.795	23.149	22.565	22.043	21.607	21.256	21.024	20.969	21.179	21.84	22.456	23.331	24.413	26.731	29.987	35.526	45.349	64.716	106.66	184.79	252.22	248.09	104.58	64.611	45.533	35.326	29.346	25.613	23.059	21.206	19.881	18.811	17.979	17.291	15.642	15.464	14.872	14.399	14.018	13.704	13.458	13.262	13.119	13.034	13.001	13.031	13.128	13.305	13.579	13.956	14.462	15.134	16.013	17.136	18.546	20.358	22.688	25.557	29.17	33.71	39.316	46.051	53.733	62.155	70.534	77.59	82.247	83.833	82.303	78.372	73.034	67.054	61.184	55.699	50.781	46.381	42.564	39.237	36.364	33.83	31.615	29.684	27.995
-0.207912	0	1425.7	916.45	641.15	476.22	369.95	297.77	246.57	207.36	177.96	155.65	138.01	123.79	112.14	102.48	94.359	81.555	71.966	64.563	58.697	53.925	49.983	46.667	43.838	41.396	39.25	37.377	35.69	34.184	32.822	31.592	30.461	29.426	28.472	27.595	26.781	26.031	25.349	24.723	24.155	23.662	23.243	22.928	22.768	22.837	23.303	23.789	24.508	25.401	27.441	30.334	35.342	44.361	62.407	102.1	177.39	245.39	240.99	107.03	68.06	49.207	39.002	32.956	29.144	26.51	24.584	23.195	22.065	21.18	20.443	18.682	18.462	17.811	17.287	16.86	16.505	16.223	15.992	15.819	15.704	15.644	15.649	15.723	15.88	16.134	16.493	16.985	17.644	18.514	19.632	21.043	22.862	25.195	28.1	31.75	36.34	42.017	48.84	56.629	65.167	73.727	80.822	85.539	87.136	85.565	81.55	76.105	70.007	64.02	58.421	53.4	48.905	45	41.595	38.652	36.052	33.776	31.79	30.05
-0.173648	0	1510	970.39	678.67	503.87	391.22	314.68	260.37	219.05	188.03	164.43	145.77	130.74	118.44	108.24	99.684	86.206	76.137	68.383	62.255	57.286	53.191	49.757	46.834	44.318	42.112	40.19	38.463	36.923	35.531	34.274	33.119	32.062	31.086	30.186	29.349	28.573	27.863	27.204	26.598	26.059	25.585	25.199	24.946	24.89	25.178	25.545	26.118	26.837	28.603	31.138	35.612	43.8	60.431	97.567	169.24	236.65	232.08	108.41	70.912	52.549	42.505	36.499	32.678	30.018	28.06	26.637	25.474	24.557	23.791	21.945	21.71	21.019	20.46	20.002	19.618	19.312	19.056	18.863	18.728	18.649	18.637	18.695	18.837	19.078	19.424	19.905	20.552	21.412	22.522	23.924	25.736	28.051	30.962	34.605	39.183	44.846	51.647	59.404	67.891	76.437	83.385	87.998	89.485	87.811	83.704	78.184	72.028	65.996	60.359	55.309	50.79	46.862	43.439	40.477	37.86	35.566	33.562	31.805
-0.139173	0	1602.5	1029.6	719.88	534.23	414.56	333.22	275.49	231.87	199.09	174.06	154.27	138.35	125.33	114.55	105.51	91.292	80.696	72.558	66.142	60.958	56.697	53.134	50.113	47.518	45.25	43.278	41.512	39.939	38.521	37.242	36.068	34.992	34	33.084	32.233	31.439	30.708	30.026	29.393	28.82	28.302	27.861	27.533	27.372	27.507	27.767	28.209	28.775	30.281	32.477	36.432	43.79	58.956	93.307	160.67	226.28	221.66	108.69	73.105	55.495	45.777	39.919	36.165	33.534	31.587	30.164	28.997	28.072	27.296	25.396	25.173	24.463	23.886	23.411	23.013	22.693	22.425	22.22	22.072	21.983	21.961	22.008	22.141	22.371	22.706	23.175	23.809	24.652	25.745	27.125	28.91	31.178	34.053	37.635	42.128	47.681	54.336	61.908	70.162	78.494	85.11	89.459	90.731	88.91	84.724	79.183	73.047	67.059	61.475	56.482	52.019	48.141	44.763	41.841	39.257	36.991	35.011	33.272
-0.104528	0	1704.3	1094.8	765.21	567.62	440.22	353.61	292.12	245.97	211.23	184.63	163.61	146.71	132.9	121.47	111.9	96.863	85.684	77.122	70.39	64.969	60.526	56.824	53.696	51.018	48.685	46.662	44.856	43.253	41.81	40.511	39.322	38.234	37.233	36.307	35.447	34.644	33.903	33.208	32.559	31.964	31.418	30.938	30.555	30.312	30.324	30.497	30.827	31.267	32.536	34.422	37.89	44.445	58.138	89.549	151.99	214.58	210.02	107.86	74.603	58	48.771	43.172	39.563	37.019	35.13	33.742	32.601	31.692	30.927	29.006	28.823	28.115	27.538	27.062	26.662	26.34	26.069	25.86	25.708	25.615	25.587	25.627	25.753	25.974	26.297	26.751	27.366	28.185	29.247	30.586	32.317	34.502	37.295	40.753	45.079	50.414	56.788	64.013	71.848	79.759	85.861	89.8	90.766	88.773	84.542	79.053	73.032	67.19	61.76	56.918	52.598	48.848	45.584	42.763	40.268	38.078	36.164	34.481
-0.069756	0	1816.6	1166.7	815.2	604.43	468.5	376.06	310.41	261.48	224.61	196.27	173.89	155.9	141.22	129.07	118.92	102.97	91.15	82.119	75.036	69.354	64.71	60.856	57.61	54.842	52.439	50.362	48.516	46.882	45.418	44.102	42.902	41.806	40.8	39.872	39.011	38.205	37.463	36.765	36.113	35.51	34.952	34.45	34.034	33.738	33.661	33.768	34.01	34.358	35.417	37.034	40.064	45.865	58.118	86.505	143.51	201.85	197.49	105.94	75.388	60.036	51.458	46.228	42.841	40.444	38.66	37.343	36.258	35.391	34.66	32.752	32.637	31.953	31.394	30.931	30.542	30.229	29.964	29.759	29.609	29.517	29.488	29.523	29.643	29.853	30.162	30.596	31.183	31.965	32.978	34.254	35.9	37.961	40.618	43.883	47.952	52.956	58.907	65.619	72.845	80.131	85.547	88.94	89.525	87.356	83.13	77.781	71.985	66.401	61.235	56.644	52.559	49.017	45.94	43.281	40.931	38.866	37.061	35.473
-0.034899	0	1940.7	1246.2	870.42	645.08	499.72	400.84	330.6	278.61	239.37	209.1	185.21	166.03	150.37	137.44	126.63	109.68	97.146	87.593	80.122	74.15	69.283	65.26	61.885	59.017	56.539	54.403	52.516	50.851	49.365	48.033	46.825	45.726	44.72	43.795	42.94	42.141	41.407	40.716	40.072	39.475	38.921	38.418	37.992	37.673	37.545	37.609	37.791	38.083	38.969	40.365	43.017	48.135	59.016	84.359	135.52	188.39	184.36	102.98	75.463	61.593	53.82	49.069	45.981	43.791	42.159	40.949	39.952	39.152	38.476	36.616	36.598	35.959	35.436	35.001	34.635	34.341	34.09	33.896	33.755	33.668	33.64	33.672	33.784	33.981	34.271	34.677	35.226	35.956	36.9	38.086	39.613	41.505	43.969	46.967	50.688	55.243	60.628	66.66	73.09	79.553	84.122	86.848	86.994	84.66	80.505	75.395	69.941	64.734	59.945	55.709	51.952	48.702	45.882	43.448	41.298	39.408	37.755	36.299
0.000000	0	2078.2	1334.2	931.58	690.08	534.27	428.25	352.92	297.54	255.68	223.29	197.72	177.2	160.47	146.66	135.13	117.06	103.73	93.6	85.695	79.4	74.284	70.071	66.553	63.574	61.012	58.812	56.879	55.181	53.673	52.327	51.114	50.013	49.013	48.095	47.252	46.468	45.75	45.077	44.453	43.877	43.342	42.857	42.447	42.135	41.997	42.045	42.195	42.473	43.225	44.456	46.8	51.322	60.928	83.263	128.24	174.49	170.92	99.029	74.852	62.678	55.858	51.69	48.979	47.053	45.62	44.553	43.674	42.967	42.368	40.59	40.697	40.124	39.654	39.261	38.93	38.663	38.436	38.258	38.129	38.051	38.025	38.054	38.157	38.337	38.601	38.97	39.469	40.13	40.984	42.052	43.424	45.102	47.312	49.97	53.247	57.238	61.916	67.105	72.561	78.014	81.587	83.54	83.207	80.73	76.722	71.959	66.969	62.26	57.962	54.183	50.847	47.968	45.476	43.329	41.431	39.763	38.304	37.015
0.034899	0	2230.9	1431.9	999.46	740.03	572.61	458.65	377.67	318.53	273.76	238.99	211.56	189.56	171.63	156.85	144.51	125.2	110.98	100.2	91.809	85.151	79.756	75.331	71.651	68.547	65.891	63.619	61.635	59.9	58.368	57.007	55.789	54.689	53.697	52.792	51.966	51.203	50.51	49.864	49.272	48.729	48.231	47.784	47.412	47.14	47.034	47.093	47.241	47.547	48.207	49.332	51.447	55.472	63.922	83.333	121.89	160.39	157.42	94.181	73.599	63.316	57.589	54.104	51.841	50.236	49.047	48.156	47.427	46.837	46.337	44.675	44.932	44.446	44.045	43.706	43.422	43.191	42.994	42.838	42.726	42.658	42.636	42.66	42.75	42.909	43.141	43.463	43.898	44.474	45.215	46.136	47.317	48.734	50.633	52.876	55.621	58.934	62.771	66.964	71.28	75.549	77.995	79.087	78.244	75.659	71.88	67.573	63.167	59.074	55.379	52.155	49.328	46.896	44.8	42.995	41.402	40	38.773	37.685
0.069756	0	2400.8	1540.6	1075	795.59	615.24	492.45	405.17	341.85	293.83	256.43	226.92	203.26	184	168.13	154.88	134.18	118.97	107.46	98.527	91.46	85.75	81.085	77.22	73.975	71.211	68.857	66.814	65.037	63.478	62.099	60.875	59.777	58.795	57.906	57.101	56.365	55.704	55.093	54.543	54.046	53.6	53.209	52.901	52.699	52.667	52.763	52.941	53.317	53.929	55.009	56.976	60.61	68.039	84.643	116.6	146.32	144.08	88.537	71.768	63.552	59.046	56.336	54.589	53.358	52.455	51.775	51.222	50.773	50.392	48.879	49.31	48.929	48.613	48.342	48.113	47.927	47.766	47.636	47.544	47.488	47.47	47.488	47.563	47.694	47.887	48.152	48.51	48.984	49.59	50.337	51.291	52.404	53.936	55.698	57.826	60.358	63.229	66.287	69.313	72.244	73.451	73.606	72.239	69.584	66.116	62.37	58.663	55.297	52.306	49.729	47.492	45.579	43.937	42.528	41.285	40.19	39.229	38.373
0.104528	0	2590.4	1662	1159.3	857.57	662.78	530.12	435.81	367.82	316.19	275.83	244	218.49	197.73	180.64	166.38	144.13	127.8	115.47	105.92	98.391	92.323	87.385	83.31	79.902	77.014	74.564	72.453	70.625	69.033	67.632	66.4	65.303	64.332	63.459	62.678	61.974	61.35	60.78	60.282	59.843	59.462	59.146	58.923	58.821	58.902	59.06	59.298	59.787	60.394	61.49	63.389	66.741	73.292	87.233	112.47	132.48	131.09	82.219	69.443	63.449	60.277	58.428	57.26	56.45	55.873	55.433	55.085	54.797	54.554	53.221	53.847	53.59	53.372	53.179	53.015	52.88	52.761	52.66	52.591	52.549	52.534	52.545	52.601	52.7	52.847	53.045	53.315	53.67	54.12	54.67	55.366	56.134	57.251	58.471	59.906	61.566	63.365	65.167	66.772	68.233	68.109	67.269	65.367	62.685	59.604	56.514	53.61	51.07	48.875	47.025	45.449	44.115	42.982	42.014	41.161	40.407	39.743	39.145
0.139173	0	2802.7	1797.8	1253.6	926.91	715.95	572.24	470.04	396.84	341.15	297.47	263.04	235.45	213.02	194.55	179.17	155.15	137.56	124.31	114.07	106.02	99.542	94.291	89.975	86.378	83.346	80.783	78.59	76.701	75.068	73.638	72.394	71.294	70.332	69.475	68.72	68.05	67.467	66.945	66.505	66.132	65.83	65.602	65.485	65.509	65.741	65.986	66.311	66.953	67.594	68.764	70.675	73.85	79.667	91.103	109.57	119.02	118.59	75.371	66.729	63.088	61.352	60.436	59.903	59.558	59.342	59.169	59.047	58.941	58.852	57.727	58.568	58.449	58.342	58.236	58.146	58.067	57.995	57.927	57.883	57.856	57.844	57.846	57.88	57.943	58.037	58.16	58.331	58.555	58.833	59.162	59.574	59.966	60.626	61.253	61.934	62.647	63.285	63.731	63.813	63.697	62.169	60.291	57.854	55.18	52.554	50.202	48.187	46.555	45.232	44.176	43.319	42.615	42.034	41.543	41.113	40.729	40.386	40.067
0.173648	0	3041	1950.2	1359.4	1004.7	775.58	619.46	508.41	429.34	369.09	321.69	284.33	254.41	230.08	210.07	193.4	167.41	148.4	134.11	123.07	114.42	107.48	101.87	97.278	93.463	90.26	87.565	85.273	83.309	81.622	80.156	78.891	77.784	76.827	75.984	75.252	74.617	74.076	73.604	73.229	72.929	72.714	72.588	72.594	72.767	73.181	73.535	73.971	74.803	75.514	76.811	78.807	81.905	87.127	96.222	107.92	106.11	106.73	68.159	63.755	62.572	62.353	62.434	62.581	62.739	62.913	63.031	63.156	63.247	63.327	62.435	63.504	63.537	63.551	63.541	63.53	63.513	63.493	63.46	63.442	63.431	63.422	63.415	63.424	63.447	63.484	63.526	63.59	63.673	63.765	63.859	63.966	63.957	64.129	64.125	64.008	63.717	63.129	62.148	60.63	58.859	55.879	52.934	49.962	47.329	45.208	43.657	42.596	41.934	41.538	41.325	41.231	41.195	41.196	41.21	41.227	41.234	41.229	41.206
0.207912	0	3309.2	2121.8	1478.5	1092.2	842.68	672.57	551.55	465.86	400.46	348.87	308.2	275.64	249.18	227.42	209.31	181.08	160.46	144.97	133.04	123.71	116.24	110.21	105.29	101.22	97.82	94.965	92.553	90.496	88.743	87.226	85.931	84.807	83.849	83.015	82.303	81.7	81.201	80.78	80.471	80.249	80.128	80.112	80.253	80.595	81.217	81.697	82.267	83.32	84.131	85.601	87.747	90.858	95.612	102.53	107.49	93.875	95.63	60.774	60.669	62.022	63.384	64.51	65.374	66.063	66.651	67.077	67.466	67.768	68.027	67.388	68.698	68.892	69.035	69.127	69.201	69.25	69.284	69.288	69.299	69.304	69.299	69.281	69.265	69.245	69.222	69.179	69.132	69.068	68.966	68.815	68.605	68.18	67.847	67.189	66.245	64.918	63.066	60.616	57.454	53.982	49.525	45.497	41.994	39.422	37.839	37.127	37.06	37.404	37.97	38.629	39.323	39.977	40.581	41.115	41.592	42.002	42.348	42.628
0.241922	0	3612.3	2315.6	1613.1	1191.1	918.41	732.5	600.21	507.03	435.81	379.46	335.05	299.5	270.63	246.89	227.14	196.36	173.91	157.07	144.11	133.99	125.9	119.4	114.11	109.74	106.1	103.05	100.49	98.322	96.481	94.898	93.56	92.408	91.438	90.604	89.905	89.33	88.869	88.496	88.252	88.109	88.084	88.184	88.469	88.992	89.843	90.463	91.182	92.484	93.418	95.099	97.448	100.65	105.05	109.95	108.28	82.471	85.419	53.434	57.645	61.578	64.561	66.766	68.373	69.612	70.632	71.38	72.042	72.564	73.011	72.641	74.197	74.56	74.838	75.036	75.198	75.314	75.405	75.448	75.489	75.511	75.509	75.481	75.439	75.378	75.294	75.165	75.006	74.792	74.494	74.096	73.566	72.721	71.877	70.562	68.784	66.414	63.288	59.359	54.545	49.36	43.425	38.315	34.285	31.781	30.746	30.883	31.821	33.181	34.717	36.255	37.744	39.092	40.302	41.362	42.303	43.118	43.816	44.402
0.275637	0	3955.8	2535.3	1765.6	1303.1	1004.2	800.36	655.29	553.6	475.76	414.01	365.35	326.41	294.79	268.79	247.17	213.5	188.96	170.56	156.42	145.41	136.61	129.55	123.82	119.09	115.17	111.9	109.16	106.85	104.9	103.23	101.83	100.63	99.639	98.793	98.098	97.541	97.111	96.78	96.597	96.53	96.6	96.816	97.248	97.959	99.05	99.819	100.7	102.27	103.34	105.26	107.86	111.21	115.36	118.4	110.24	72.062	76.241	46.389	54.882	61.402	66.023	69.32	71.682	73.483	74.942	76.018	76.961	77.707	78.346	78.255	80.057	80.592	81.008	81.314	81.566	81.751	81.899	81.981	82.052	82.092	82.095	82.058	81.991	81.889	81.747	81.534	81.264	80.904	80.416	79.775	78.932	77.675	76.332	74.37	71.775	68.381	64.006	58.625	52.187	45.314	37.927	31.748	27.195	24.753	24.251	25.218	27.139	29.495	31.981	34.381	36.649	38.679	40.485	42.059	43.455	44.669	45.712	46.6
0.309017	0	4346.6	2785.2	1939	1430.5	1101.7	877.5	717.87	606.47	521.07	453.18	399.66	356.85	322.09	293.53	269.77	232.79	205.84	185.67	170.18	158.12	148.5	140.79	134.54	129.4	125.15	121.6	118.65	116.16	114.07	112.29	110.8	109.54	108.5	107.63	106.92	106.37	105.96	105.66	105.53	105.53	105.69	106.02	106.6	107.5	108.83	109.75	110.8	112.65	113.87	116.05	118.92	122.47	126.45	127.79	113.35	62.854	68.274	39.924	52.603	61.677	67.92	72.305	75.42	77.781	79.679	81.083	82.306	83.276	84.106	84.298	86.342	87.048	87.6	88.013	88.353	88.607	88.811	88.933	89.034	89.093	89.102	89.056	88.967	88.827	88.63	88.339	87.965	87.469	86.799	85.93	84.79	83.141	81.326	78.75	75.379	71.009	65.442	58.672	50.678	42.181	33.398	26.181	21.108	18.705	18.695	20.439	23.289	26.587	29.976	33.196	36.205	38.884	41.258	43.323	45.153	46.747	48.121	49.295
0.342020	0	4792.9	3070.6	2137	1575.9	1213.1	965.51	789.25	666.72	572.66	497.73	438.67	391.42	353.07	321.56	295.36	254.57	224.87	202.64	185.58	172.32	161.75	153.28	146.43	140.8	136.14	132.27	129.05	126.34	124.08	122.15	120.55	119.2	118.1	117.18	116.44	115.88	115.47	115.19	115.1	115.15	115.39	115.82	116.53	117.61	119.18	120.26	121.47	123.61	124.97	127.41	130.57	134.36	138.24	138.02	117.63	55.098	61.743	34.359	51.059	62.604	70.424	75.867	79.716	82.624	84.95	86.673	88.17	89.359	90.375	90.845	93.119	93.99	94.674	95.189	95.615	95.934	96.193	96.352	96.484	96.561	96.576	96.524	96.416	96.242	95.998	95.636	95.17	94.549	93.716	92.64	91.23	89.223	86.977	83.84	79.756	74.488	67.821	59.765	50.327	40.309	30.214	22.007	16.42	14.018	14.432	16.871	20.559	24.716	28.928	32.898	36.588	39.864	42.759	45.277	47.508	49.452	51.13	52.568
